"","dates","IDW","OK","IED","KED"
"218",1988-02-01,78.9599502788432,75.5110958920065,111.372082686792,107.792800066521
"219",1988-03-01,47.9145041519581,45.460554090175,74.805024816667,73.0120213623189
"220",1988-04-01,70.9188988782624,65.1806471367207,110.401730026491,105.089967052474
"221",1988-05-01,13.0261779166059,14.5642327202107,18.4913538260316,18.4661846113947
"222",1988-06-01,0.404968507830053,0.617912954238103,1.27167088624441,1.09105476989382
"223",1988-07-01,0,0,0,0
"224",1988-08-01,1.01488906327295,1.88469468684713,2.88535832266658,3.68247162218548
"225",1988-09-01,8.41292099198415,9.82693120482407,15.4486923639474,14.9178104732342
"226",1988-10-01,25.9989693001589,31.9303672021877,47.6347598199183,41.3484526943709
"227",1988-11-01,34.2678764635536,38.7111560968462,54.3676391230041,54.0905302340526
"228",1988-12-01,71.6645999560169,69.317838284542,92.2783952202617,88.1099792030577
"229",1989-01-01,158.327229297468,155.841330124089,189.651376646046,192.928306393084
"230",1989-02-01,141.624896591623,137.558160175608,168.339749653009,168.032461962349
"231",1989-03-01,124.643596347885,117.582144996795,166.668652565414,159.100823035773
"232",1989-04-01,48.4015744520453,38.2382320753284,77.4617366303375,66.0724291484842
"233",1989-05-01,15.8532573293751,20.7560328502833,30.8841320813022,34.5749832595917
"234",1989-06-01,2.41244761019429,2.72950894226686,4.42926495866881,4.29262311064203
"235",1989-07-01,0.0301063849694836,0.0699462530587528,0.121505705826042,0.0974507179592704
"236",1989-08-01,4.21497112115734,6.77833526272786,8.69334682441453,8.51342240040769
"237",1989-09-01,9.86001908676102,10.520663766558,17.6491771828246,18.3561985165866
"238",1989-10-01,37.5291040263807,42.9855254321148,61.7717613318725,56.7306422418842
"239",1989-11-01,13.0392417805041,14.883470942521,25.5047913866866,27.180550825145
"240",1989-12-01,10.4107653472749,13.4932714910575,17.8259551987317,16.8685632021302
"241",1990-01-01,68.7873877628988,66.2004409541397,99.3963984498646,97.6184426618079
"242",1990-02-01,52.1233659631835,62.8054954529008,82.3286513058192,82.5887368720997
"243",1990-03-01,47.0964059878729,53.4826073950466,64.1429738136207,66.5778100937557
"244",1990-04-01,10.4407352532962,12.6095413218105,21.7080414007934,18.3103783728943
"245",1990-05-01,4.00588050978832,5.2355,6.37016034060788,7.61420949395707
"246",1990-06-01,2.09855278802256,3.66942035845484,6.37391770822583,5.44356405327423
"247",1990-07-01,1.13720631926001,1.12449501519433,2.02122003231845,1.38979821607632
"248",1990-08-01,0.437989362909578,0.466871411779694,0.411900565604461,0.480381622999997
"249",1990-09-01,4.65437280514012,4.71309476238538,7.47050692633099,5.7678004835861
"250",1990-10-01,80.8240422437442,80.7216376546668,133.030248393805,129.768377738511
"251",1990-11-01,71.1310039642113,79.7583812111416,101.628724278749,98.2006925686959
"252",1990-12-01,60.5358706286878,68.9640348586623,88.5894871673865,94.7890850309923
"253",1991-01-01,49.3425252777962,49.8967263200166,67.201135644247,59.1500642212758
"254",1991-02-01,69.2834158747236,73.5201066771209,111.234594453081,109.397622949599
"255",1991-03-01,131.476766777906,134.865113502482,164.937256907669,154.638594626718
"256",1991-04-01,35.5995805956038,34.7486687872261,46.8655217661117,41.4906389520898
"257",1991-05-01,27.208738595349,24.7741908581998,40.8786270784215,38.2686043554698
"258",1991-06-01,7.27607978521267,7.6408788654079,6.1924710102903,7.27798500765211
"259",1991-07-01,0.459744275109831,0.478756967714003,0.786508711238435,0.697948106662746
"260",1991-08-01,0.584380665904926,0.423737031807603,0.73749928069167,0.436129594940518
"261",1991-09-01,8.65716791350666,6.7671221023586,10.7558065332622,6.68641642100681
"262",1991-10-01,43.0488317840518,41.2964098797974,56.3797541974251,54.3265550910872
"263",1991-11-01,24.6686995511256,23.1170171404585,33.9163223609741,30.758099730974
"264",1991-12-01,26.2408414471783,27.2330602797293,38.2734881684146,32.37220648378
"265",1992-01-01,18.1404956245205,27.4166336971552,36.5015342010353,39.5026435659241
"266",1992-02-01,34.4675937323424,29.740148288411,44.8325048976634,40.2551032233008
"267",1992-03-01,68.915594585444,67.7273002404929,82.9611923233822,85.5356468931011
"268",1992-04-01,37.8804324866794,41.3335212279429,53.4664604596675,57.0386753509526
"269",1992-05-01,5.79507702533197,4.49012264621217,7.4056998728782,6.10670932054865
"270",1992-06-01,3.81479192976176,5.50112452779661,8.64865257814629,10.0190616711453
"271",1992-07-01,0.0301063849694836,0.0699462530587528,0.121505705826042,0.0974507179592704
"272",1992-08-01,5.30274063011285,4.38539615481044,6.94713881321356,4.60750336421724
"273",1992-09-01,4.96711796901604,6.02665524570987,10.3019268365056,11.4903105426628
"274",1992-10-01,35.2269738669094,35.0659744274119,50.8029772817069,48.337647038293
"275",1992-11-01,11.7514276113001,15.8719064433402,23.6665566998769,23.1223700980879
"276",1992-12-01,20.121191414144,17.5301158750337,21.5600916404118,20.3917676179908
"277",1993-01-01,101.015510462371,96.5721205418812,139.541168678406,120.91392897383
"278",1993-02-01,119.290393706445,135.675693671697,173.612934625921,172.603060688686
"279",1993-03-01,186.681858148246,174.477392570744,233.651489961132,222.208148022693
"280",1993-04-01,116.183144499556,115.572513905627,167.196752620205,150.017354984573
"281",1993-05-01,12.9848383371386,14.5060650591575,25.4044604862665,29.0434237670143
"282",1993-06-01,0.84272448845458,2.04682950648377,2.86028879243854,2.50537822711976
"283",1993-07-01,1.33176936150687,1.27063420554179,2.22702579994941,1.53837603275115
"284",1993-08-01,2.79806146584455,2.41391296447407,3.13977447464522,2.24104063031211
"285",1993-09-01,10.2048949572005,16.7496938068797,26.6948889977945,33.4526940987005
"286",1993-10-01,50.5623850256015,53.5112974238876,85.9450836995695,87.5148317524776
"287",1993-11-01,81.4010255406185,72.0364611471153,127.405447380826,118.043557134992
"288",1993-12-01,109.199687625598,99.8383225316477,202.786126702875,187.528852783967
"289",1994-01-01,157.280332842613,151.511006645242,206.479238558851,187.901230394892
"290",1994-02-01,155.934451822345,152.676084588494,200.871470331801,204.684742780726
"291",1994-03-01,151.940756568147,154.357803201405,225.72699861552,223.264806669602
"292",1994-04-01,82.2885544978124,78.1196718809578,124.27170220016,120.911053959998
"293",1994-05-01,17.6760908849788,25.9481186098167,37.5931944667656,39.1730764481109
"294",1994-06-01,0.406119655022705,0.785313087075231,1.3648249396125,1.46506610150188
"295",1994-07-01,0.332197751135821,0.662303428084964,1.0345242254025,1.25891176619868
"296",1994-08-01,1.08017317098955,0.93188487257228,1.40465603567141,0.941784374278621
"297",1994-09-01,14.9089286299019,15.4957786285156,24.2680971749334,22.4540780527467
"298",1994-10-01,8.21422671005203,10.2148267692515,17.3028102877403,15.3717248070336
"299",1994-11-01,27.2180377457131,33.2881902171582,46.2599178021076,48.9189789957237
"300",1994-12-01,66.0411813110656,62.3525820439958,82.2408724609568,75.800575660794
"301",1995-01-01,76.9957652143369,69.3371717063884,108.863490235591,100.07000762427
"302",1995-02-01,67.9518353097354,65.6723255709062,78.3945665823651,75.7620392714584
"303",1995-03-01,120.647933887294,117.95343963943,170.729378106049,167.728208725755
"304",1995-04-01,47.0799590678892,52.6423491706124,70.802388537603,66.5178250055747
